Gene symbol	Astrocytes	Neuron	Oligodendrocyte Precursor Cell	Newly Formed Oligodendrocyte	Myelinating Oligodendrocytes	Microglia	Endothelial Cells
Anks1b	0.584894	17.0424935	68.6769015	68.633473	53.4046615	0.6415895	0.211122
Anks3	13.19282	7.451932	9.0449875	8.119962	5.334547	10.388085	6.4551955
Anks4b	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Anks6	2.2580985	2.9235715	4.3439435	2.739297	0.9486485	11.466246	0.2850245
Ankzf1	8.2406945	4.378347	5.7029925	4.1024335	2.194839	5.0311095	2.9326155
Anln	2.00886	0.321485	2.1278745	13.2771095	27.7993165	0.1784255	3.2208305
Ano1	0.6826635	0.2015815	0.2347125	0.1	0.1	0.1	1.507526
Ano10	12.28481	7.105572	17.546548	12.7075215	19.8353905	20.0589015	17.439188
Ano2	0.1	0.1	0.5950525	0.1	0.1	0.1	0.1
Ano3	0.1086875	0.265656	1.318217	0.1947445	0.1	0.1	0.1
Ano4	0.1	1.927757	5.191573	12.838388	13.201688	0.1	0.4111445
Ano5	0.1	0.446414	0.2240735	0.1	0.1	0.1	0.1
Ano6	9.8750945	7.6811765	9.349924	2.477171	0.263419	8.250311	23.717511
Ano7	0.1	0.1	0.1	0.1	0.1	0.2563745	0.1
Ano8	11.602369	18.3011285	10.5141625	9.4820845	8.5880305	7.711582	2.3306945
Ano9	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Anp32a	16.983852	26.8608365	30.9426135	18.159358	18.7263645	18.7918685	46.5274495
Anp32b	19.066474	19.534822	27.2939995	37.6752645	46.479477	21.386781	40.9445475
Anp32e	25.3732015	27.8755105	54.798028	34.628614	11.737734	13.509467	15.874306
Anpep	0.138718	0.1435645	1.6527555	0.1	0.1	0.4294045	3.139776
Antxr1	13.0331555	2.400187	12.5149915	2.6557765	0.8946775	0.1	2.6530265
Antxr2	1.6442985	0.288141	1.5625785	0.736985	0.1	0.8794155	4.5184455
Antxrl	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Anubl1	3.4831865	1.1637985	1.4120475	0.739245	0.3042845	0.1	0.8248195
Anxa1	0.19713	0.1786165	0.792371	0.1	0.123005	1.2840135	19.713392
Anxa10	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Anxa11	1.309843	0.3423905	0.753651	0.8373175	1.1534885	9.480227	19.0469005
Anxa13	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Anxa2	12.992468	1.7558155	5.581061	1.0973015	1.747774	8.047399	148.79165
Anxa3	0.85546	0.3338035	3.169977	0.202064	0.790005	41.3400585	108.98191
Anxa4	1.991769	3.816945	1.7595455	0.878071	1.230472	17.091439	28.632197
Anxa5	15.5096335	3.111306	7.368792	9.173097	22.661879	23.2072395	106.708158
Anxa6	42.0599025	17.623805	48.06852	18.5116095	4.403369	35.2248995	135.234908
Anxa7	3.600125	10.538639	5.3619085	3.1929985	2.431056	9.2835895	38.2010045
Anxa8	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Anxa9	0.96695	0.2210815	0.3239275	0.1628825	0.138763	0.2338685	0.1
Aoah	0.1	0.1	0.282038	0.1	0.1	1.947196	0.1
Aoc2	1.3087245	2.2441935	1.2164225	0.891168	0.133748	0.645382	1.000262
Aoc3	0.1	0.1	0.1	0.1	0.1	0.1	1.2111895
Aox1	4.4059055	0.4140875	0.351003	0.1	0.1	0.1	0.9385665
Aox3	0.1	0.1	0.1991855	0.1	0.1	0.1	0.114218
Aox3l1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Aox4	0.1	1.64848	0.1	0.1	0.1	0.1	0.1
Ap1ar	7.3879585	19.3323745	7.103971	5.74383	3.4971245	2.177812	5.8015595
Ap1b1	10.1065475	22.0629385	17.219124	8.339442	5.7578535	63.232104	17.52262
Ap1g1	13.157283	15.1403985	13.164993	9.792054	2.5625345	8.4565585	9.999564
Ap1g2	1.663954	2.8811915	0.4616345	0.5842995	0.4905605	4.8671965	0.712483
Ap1m1	18.7951105	29.312087	27.0868685	15.3504765	9.617015	27.0186905	20.5062295
Ap1m2	0.1	0.1960165	0.1073285	0.1	0.1	0.1	0.1
Ap1s1	13.4330835	39.722609	47.013322	53.852728	53.0903235	36.23067	43.841838
Ap1s2	6.409042	23.75019	5.4132435	4.229333	3.76857	5.001552	24.308211
Ap1s3	0.1	0.567374	0.1	0.1	0.1	0.1	0.9339025
Ap2a1	23.599253	59.3643745	45.02003	52.025507	43.774159	32.884176	31.107005
Ap2a2	13.4261335	52.669524	28.5498505	20.9416615	13.4190935	29.6033195	27.488549
Ap2b1	18.849168	49.5201175	43.104618	30.973291	19.7987955	27.3472375	36.251113
Ap2m1	18.2038925	70.59173	50.361106	49.5137055	48.534517	56.5448445	44.8439085
Ap2s1	18.067904	78.687029	59.054478	68.7795735	91.023367	94.485209	78.693319
Ap3b1	9.6171705	10.488433	9.2222975	6.748074	3.6008235	14.5144235	17.788427
Ap3b2	5.004019	36.6861945	19.912471	7.269379	7.7232045	1.018506	0.2358655
Ap3d1	25.621128	30.0497205	25.3042935	16.4557285	5.4943645	35.0300885	15.318211
Ap3m1	12.9051675	4.6177585	12.222365	15.3675355	10.201049	2.161557	5.6925305
Ap3m2	9.6838245	19.4800215	12.909281	11.245143	7.320507	11.509573	6.065835
Ap3s1	21.601121	26.685867	11.57329	4.9380775	2.807955	3.1710265	31.1360365
Ap3s2	4.8553705	13.0848745	10.490899	11.4854965	9.6580695	5.1613195	3.7231225
Ap4b1	5.762995	4.465243	4.1568195	4.0549855	3.1125125	2.371619	5.4417015
Ap4e1	6.5056565	2.9642345	3.071274	2.8740695	0.9207415	0.5861065	2.306354
Ap4m1	7.5016935	7.953849	5.3724855	3.574383	1.619331	5.042959	6.530658
Ap4s1	10.529749	15.5758855	21.194584	13.702804	12.3105615	5.66691	11.2300115
Apaf1	2.6745995	4.42734	2.3253765	1.0955495	0.251374	2.087911	4.350708
Apba1	8.47898	26.276402	7.689116	12.4963315	9.8516685	5.0891525	0.3481625
Apba2	35.6857295	39.3601925	33.7923625	25.073531	7.270026	1.13093	0.340474
Apba3	8.0502375	4.738126	9.474009	11.166811	8.8009115	10.941268	10.9435495
Apbb1	14.688091	77.8669955	48.3041045	156.7076705	199.6753095	12.059898	2.7329135
Apbb1ip	0.1	0.473713	5.856856	0.702046	0.509429	55.585629	0.1
Apbb2	6.404002	4.242995	5.003509	7.799407	8.1024785	1.427126	15.482985
Apbb3	12.3621115	12.3294255	6.631347	6.814139	4.727083	5.7489445	3.646854
Apbh	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Apc	25.7030705	29.814687	12.7630685	17.696334	24.1888485	1.7431195	7.3890275
Apc2	16.5741215	31.9198985	17.027712	9.0052815	7.120609	0.7693055	0.231232
Apcdd1	32.201116	7.0131505	21.713184	4.9732425	3.4201145	1.9182445	688.397458
Apcs	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Apeg3	1.0687835	3.1345695	1.1340995	0.690477	0.1792555	0.1	0.1098945
Apeh	9.5702525	7.153734	9.69278	8.476128	3.270225	18.2395825	11.120442
Apex1	16.228199	21.0447955	24.4398795	9.862447	3.8243495	34.438696	16.091985
Apex2	2.4435355	2.4405045	3.1232315	1.3222685	0.7796305	1.7636105	2.6730785
Aph1a	5.828405	3.9717235	8.6244755	12.9993695	10.585723	12.748834	18.609917
Aph1b	7.832108	7.846073	15.757783	8.9721425	3.0374535	0.6571845	0.4114855
Aph1c	0.8193815	0.9364695	2.379403	0.880927	0.2429505	1.0459345	0.2934435
Api5	20.923261	11.948036	23.0955465	19.902776	9.7388745	7.6483975	28.793553
Apip	7.2673995	5.292288	12.7827145	11.599176	7.979456	5.3850145	10.4790235
Apitd1	1.554299	3.1237015	3.8848485	0.605237	0.6348185	1.3847215	1.2245505
Aplf	1.1427665	1.280311	1.5200875	0.9147115	0.6724705	0.5723615	0.592729
Apln	17.8699875	1.872367	5.7586825	4.1404695	16.627159	1.202699	162.8530305
Aplnr	0.4598495	0.2039915	0.122235	0.1	0.1023375	0.476776	87.5306165
Aplp1	58.184493	267.127248	127.800344	953.1337475	1677.330524	19.11918	4.194629
Aplp2	147.9300405	181.804885	164.67836	120.7351385	87.363258	33.610165	230.0567795
Apoa1	0.2465475	0.235776	0.2912575	0.1116785	0.113349	0.1541645	0.736011
Apoa1bp	22.7381915	21.566096	41.9074855	33.3356775	40.9225535	42.7723905	42.631586
Apoa2	0.1	0.1	0.1	0.1	0.127254	0.180468	0.1
Apoa4	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Apoa5	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Apob	0.1	0.1	0.1	0.1	0.1	0.1835485	0.1
Apobec1	3.767904	0.7135615	1.0967915	0.1	0.160206	8.4137835	1.0466045
Apobec2	0.1	0.119725	0.209571	0.219032	0.1107315	3.147533	0.1
Apobec3	3.57755	0.4367315	2.418608	0.378583	0.1	11.6648915	3.068833
Apobec4	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Apobr	0.3658685	0.1	0.481182	0.1129235	0.1136745	3.979997	0.1
Apoc1	3.7245145	0.686898	0.397163	0.1	0.193186	6.929072	0.1
Apoc2	0.1	0.1	0.100865	0.1	0.1	1.5361935	0.1
Apoc3	0.1	0.108487	0.1	0.1	0.1	0.1	0.1
Apoc4	0.1	0.1	0.1	0.1	0.1	0.15492	0.1
Apod	0.4182705	1.079515	54.526147	105.522537	509.255445	2.276269	159.352306
Apoe	3006.175561	200.446889	1175.699522	142.122568	216.083969	2460.253529	133.1182035
Apof	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Apoh	0.1	0.1	0.1	0.10717	0.1115615	0.1	0.1
Apol10a	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Apol10b	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Apol11a	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Apol11b	0.1	0.124749	1.7733145	0.1	0.1	0.1	0.110348
Apol6	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Apol7a	0.1	0.1	0.1	0.1	0.1	0.1139305	0.1
Apol7b	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Apol7c	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Apol7d	0.1	0.1	0.1	0.1	0.1	0.1	0.2190855
Apol7e	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Apol8	0.3200445	0.3874655	0.162541	0.1	0.1	0.419694	2.9179685
Apol9a	0.1	0.1675445	0.1	0.1	0.1	0.1	0.1
Apol9b	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Apold1	2.9635995	2.293375	1.8684465	0.367628	0.367939	3.671488	748.383642
Apom	0.1	0.1	0.149577	0.1	0.1340785	0.1	0.1
Apon	0.1	0.1	0.1	0.1	0.1	0.1	0.1036305
Apoo	0.584167	1.1639955	0.40521	0.5425855	0.402846	0.151969	0.4914945
Apool	3.2672345	0.856425	2.56352	5.309217	6.231261	2.8570435	15.4237555
App	57.9653225	307.141028	139.3786375	467.7765375	376.3467385	36.5843875	320.145343
Appbp2	16.1614565	16.0954465	17.346738	17.7760205	9.900049	5.147045	16.749099
Appl1	8.1930855	12.687637	13.182944	7.370413	2.2397225	1.5275265	6.6596005
Appl2	93.9356885	12.1457045	25.310795	15.601111	6.465422	12.273277	8.279934
Aprt	13.677053	20.7315425	27.2255525	28.9052275	8.8935815	52.661356	47.8557665
Aptx	2.7729775	2.667383	2.6617565	2.9730485	2.7623495	1.7570235	1.262083
Aqp1	0.90494	0.3304195	0.317564	0.263828	0.1326135	0.1639295	0.774708
Aqp11	2.080329	4.4298555	4.0074315	1.8493885	2.1977025	0.442378	30.1534605
Aqp12	0.1	0.209686	0.114128	0.1427075	0.1	0.117769	0.1
Aqp2	0.118221	0.1	0.1	0.1	0.1	0.1	0.1
Aqp3	0.1	0.100658	0.7360305	0.3198765	0.1	0.3244485	0.1
Aqp4	317.638696	11.6385695	11.195579	0.75701	1.4214935	0.848913	1.2038805
Aqp5	0.1	0.3789665	0.477492	0.1573535	0.1	0.1	0.1
Aqp6	0.112356	0.1	0.1	0.1	0.1	0.1	0.1
Aqp7	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Aqp8	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Aqp9	6.0496955	0.207645	0.218339	0.1	0.1	0.132952	0.1
Aqr	8.338116	4.08566	8.324926	5.7496005	3.2647325	3.9439815	7.0555675
Ar	0.1	0.2786915	0.1	0.1	0.1	0.1	0.1
Araf	36.3855645	87.7238	35.3638595	43.875342	28.020265	15.618367	22.6417445
Arap1	12.3357355	1.7647095	14.16314	5.6919475	5.9713145	51.6639235	1.0679865
Arap2	31.616149	1.397507	2.199505	11.828632	6.7733425	0.4118555	14.748266
Arap3	0.683038	0.374682	2.4575685	0.108153	0.2785315	52.7927695	44.465155
Arc	10.418395	16.231785	4.157717	8.4373855	14.3806045	6.9015005	0.9115715
Arcn1	19.6457665	22.538461	25.4855775	31.252454	16.32319	14.832703	29.1480265
Areg	0.1	0.1182265	0.1	0.1	0.1	0.3130765	0.1008235
Arf1	51.105373	104.058946	109.893536	121.996217	93.4408145	227.1567745	201.0892275
Arf2	12.8613665	22.8900955	24.812451	21.0061035	12.316524	31.107159	51.6080035
Arf3	28.5304055	98.8400575	66.5725555	42.085272	33.8657835	63.7230415	19.549575
Arf4	64.096031	66.067928	93.9262165	163.1761915	80.228102	72.76551	110.2446465
Arf5	39.6635905	61.515835	69.480396	62.393205	53.6652015	76.296688	83.7803655
Arf6	17.4467695	19.2940165	15.429389	14.8067965	10.1377205	55.23684	74.9061825
Arfgap1	14.1750415	19.842527	22.178692	20.9755715	13.4206135	19.6333745	13.8531995
Arfgap2	13.1392625	6.933052	11.6964335	11.979096	11.1525955	29.5404	10.3161165
Arfgap3	3.7444925	7.3575915	4.7078965	3.837296	4.7938425	6.476612	5.685461
Arfgef1	9.145213	11.0163305	10.5201335	8.7550845	2.9818825	1.5198625	13.9221335
Arfgef2	7.1225785	5.4893725	3.9889355	6.2729875	3.4783835	5.786056	2.976177
Arfip1	19.257683	3.1275165	13.8043875	17.923808	12.8412375	4.6529965	24.440325
Arfip2	16.1657225	17.249197	13.6030695	14.1766105	11.176435	7.1003815	15.0186165
Arfrp1	8.719552	9.0034975	12.8252995	9.45327	4.4048895	12.213772	8.331257
Arg1	0.1	0.13811	0.1	0.1	0.1	0.1	0.1
Arg2	0.169484	1.6466495	0.836394	0.3190185	0.158033	0.4520335	0.136919
Arglu1	87.49962	57.350245	47.7004145	26.381219	9.064242	9.621082	23.664155
Arhgap1	9.43751	15.396774	26.1880675	16.3724725	8.2042765	16.644308	16.74158
Arhgap10	0.329527	0.566594	2.3541295	0.456766	0.2077935	0.496783	1.3658965
Arhgap11a	2.4780255	0.925919	3.873737	0.645416	0.515992	1.352907	1.5352565
Arhgap12	14.279775	7.8938325	9.9569735	3.739058	0.8824445	3.20997	6.756276
Arhgap15	0.1	0.9808975	0.200841	0.108131	0.1922895	0.372969	0.122302
Arhgap17	8.5504085	4.21522	6.9857705	6.267778	4.046838	18.1332915	9.544721
Arhgap18	8.8639905	1.422439	1.596829	0.128572	0.1388555	1.9887015	70.7178525
Arhgap19	1.695688	0.7067045	3.13785	0.898474	0.3036525	11.9162425	1.3384535
Arhgap20	0.1	9.359934	6.2350625	4.2726095	0.266127	0.1	0.79674
Arhgap21	47.16772	20.91197	19.869895	6.2675185	3.9899295	1.3360905	6.5169175
Arhgap22	1.140512	0.364366	4.8208585	1.4213285	0.2393305	26.293472	0.1
Arhgap23	11.9572575	25.2800955	6.435351	41.291211	43.924839	2.7557685	5.3409235
Arhgap24	1.0616845	1.005647	7.096839	6.626764	0.3001945	1.178711	0.3661015
Arhgap25	0.187287	0.230427	2.900242	0.135669	0.3617965	76.10305	18.0772275
Arhgap26	7.6961505	3.2917685	1.972484	0.41285	0.274918	0.492302	3.5290665
Arhgap27	0.287143	0.4728485	1.9883915	0.3085855	0.341465	42.276584	22.1779025
Arhgap28	0.128241	0.372089	0.1	0.1	0.1	0.1	8.3132295
Arhgap29	1.7025205	0.7272415	2.1495785	3.397431	0.4754395	0.594616	139.5854355
Arhgap30	0.1	0.154161	1.7932785	0.164145	0.2490435	17.981558	0.1
Arhgap31	7.0315495	0.963414	28.827986	12.307981	1.0014915	2.712904	20.1814655
Arhgap32	9.636819	9.9892565	7.285624	5.6738005	2.9336825	1.6727635	1.81293
Arhgap33	6.2322945	40.3511165	28.2866625	28.267301	17.6513745	6.8492855	0.715768
Arhgap36	0.132484	0.817717	0.1	0.1	0.1	0.1	0.1
Arhgap39	6.4175835	11.018881	11.769691	5.7354515	9.3899415	21.499609	1.428534
Arhgap4	0.6894095	0.9697465	3.1646895	0.41491	0.290296	64.427225	0.1697235
Arhgap40	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Arhgap42	6.2720065	2.04181	2.2501565	2.0134165	0.2684455	0.1	3.4146
Arhgap44	2.4275875	27.5233145	8.3200055	3.7836935	2.385398	1.769408	0.909529
Arhgap5	42.395344	8.9477715	8.678657	16.1248385	2.785574	3.056853	13.377036
Arhgap6	0.1598745	0.8374905	0.5220035	0.1046075	0.1	0.1	0.581996
Arhgap8	4.1498715	1.3034085	0.730143	1.0591925	1.7418385	3.2246125	0.174209
Arhgap9	0.1	0.1104805	1.3044115	0.1026265	0.303985	31.8557625	0.172168
Arhgdia	39.7709485	69.1903975	97.272357	165.3915405	191.037974	373.740468	122.3239925
Arhgdib	0.4959745	1.3929375	13.8629125	1.246417	3.547789	314.7268425	37.489139
Arhgdig	0.4183715	38.371192	11.5046155	4.8516235	6.9501615	4.5820295	0.854183
Arhgef1	28.6888225	14.5714805	13.1064305	12.6391935	6.2972575	47.029001	28.178404
Arhgef10	4.018964	1.472206	4.9408455	51.519556	46.87623	0.3598335	8.117865
Arhgef10l	12.4586255	6.826311	11.304483	25.124701	3.587783	12.227905	0.4183045
Arhgef11	7.953654	10.4068605	8.195989	6.922257	2.7503615	5.6309935	5.613241
Arhgef12	34.719562	17.0827235	11.2993325	7.0795215	4.80619	2.690089	27.550135
Arhgef15	0.21488	2.275073	0.5974475	0.12668	0.1649115	0.209203	20.250512
Arhgef16	0.1	0.141366	0.1	0.1	0.1	0.1	0.193748
Arhgef17	7.448096	7.6880485	2.2660655	0.7648435	0.6893965	0.71279	1.400056
Arhgef18	7.191601	6.8647715	5.07799	3.443932	1.792198	3.3873225	3.6304775
Arhgef19	3.947739	0.29614	3.939906	4.9082815	3.379152	0.1693205	0.1
Arhgef2	8.5977115	18.166881	10.3065125	33.1522135	36.707772	36.8620915	32.1784875
Arhgef25	21.9470995	19.447251	14.7835015	7.997667	2.362321	4.829016	1.3623895
Arhgef26	50.2933685	7.4699995	9.940751	1.9835955	0.4367425	0.2201575	1.4838585
Arhgef3	4.0557035	3.188754	10.3125095	3.7315515	1.260998	6.2537685	11.949235
Arhgef33	0.930877	0.3709325	0.1	0.1	0.1	0.1	0.1
Arhgef37	0.1	0.10804	0.1	0.284957	0.7330025	0.1	0.2366765
Arhgef38	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Arhgef4	24.849703	11.870473	12.730731	3.491799	4.0111105	8.2934475	0.515784
Arhgef40	26.9709815	9.6293095	17.3639765	4.2618975	1.246824	29.0328855	4.0179075
Arhgef5	0.6499825	0.113155	0.1650755	0.1	0.1	0.318301	17.7038785
Arhgef6	1.7031115	0.8625835	4.653266	0.646545	0.181665	10.424498	2.5338465
Arhgef7	11.4821585	32.2639025	27.223328	26.727111	9.319436	19.9523645	50.687151
Arhgef9	22.473733	23.0620475	22.0390995	12.136921	5.2425545	1.014903	3.928902
Arid1a	18.7435285	18.2214815	11.628073	13.2136355	3.763101	14.019712	7.2351355
Arid1b	4.310101	12.7780565	4.672809	3.482207	1.743995	3.4561275	3.9060405
Arid2	10.284877	7.6811995	6.653267	4.4989695	1.156072	2.39138	5.6447415
Arid3a	0.1	2.723502	0.8511365	0.2572825	0.175475	14.9147545	1.6680755
Arid3b	1.3377	1.993162	0.3273955	1.526116	1.219708	3.627867	1.3222575
Arid3c	0.1	0.292091	0.1322705	0.1	0.1	0.2181705	0.1
Arid4a	10.181642	5.4043035	5.33161	1.912384	0.2948405	1.2747035	4.6308295
Arid4b	13.7772045	9.484189	7.0693355	8.3169065	1.790657	0.650644	10.834821
Arid5a	5.6769055	5.098913	1.604607	1.085867	1.6369915	8.446367	17.8127965
Arid5b	2.6187405	5.255177	2.7777555	1.2253225	1.634729	5.4702165	6.951305
Arih1	23.2829465	20.920149	10.3267375	8.6920395	4.8098765	5.1677655	15.8774975
Arih2	11.304096	11.406026	9.223563	10.3051345	5.9084835	13.686354	17.138516
Arl1	7.6107785	12.527298	14.1702135	15.0733395	7.368543	11.072811	20.7487165
Arl10	8.748497	22.646276	15.44981	18.2504875	12.8619895	26.7503155	4.126442
Arl11	0.1	0.1	0.309118	0.1	0.129157	10.135776	0.119048
Arl13a	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Arl13b	5.9180985	12.540813	5.143694	4.427379	2.824957	0.9521195	6.0823635
Arl14	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Arl15	3.1446985	5.919478	9.4741995	5.175283	0.778262	2.4979465	15.285617
Arl16	2.0905825	3.895289	3.1312935	2.6700145	2.072437	1.1247365	2.8663045
Arl2	11.4553325	24.5829535	14.4800115	66.7200725	127.1019945	19.7025955	28.533018
Arl2bp	44.9603655	44.415519	200.837383	96.5967545	45.142525	9.718215	86.8317795
Arl3	25.035023	46.1281355	43.601902	23.0862305	18.2420175	10.8503465	17.81935
Arl4a	21.7145265	11.863248	26.752867	14.35613	3.960821	1.723304	115.6886865
Arl4c	21.0336685	27.5865855	21.392185	3.5453625	0.854877	237.0049145	2.742928
Arl4d	13.725938	12.5201915	3.5303795	0.6305705	1.060251	22.4285865	26.4272295
Arl5a	7.2355665	10.010789	14.426621	25.059289	10.5889485	2.5250345	29.3325145
Arl5b	12.730891	8.353726	5.4271235	3.279349	0.7318085	4.8699795	19.5475915
Arl5c	1.3911985	0.4141815	1.866295	0.3539465	0.110351	36.354422	5.5890265
Arl6	7.803749	12.7845105	11.207551	6.7667765	5.838758	0.566058	8.4203585
Arl6ip1	84.4693745	102.9493495	228.1872925	133.1774985	119.356853	89.3882535	95.373676
Arl6ip4	8.5679715	13.7548255	12.28406	9.876643	9.9811805	15.109176	16.0710805
Arl6ip5	31.3081895	45.7172615	77.75088	70.377936	52.845753	93.161109	149.261217
Arl6ip6	11.8111895	5.632578	8.194556	3.466369	0.875841	2.006193	8.531138
Arl8a	81.054616	115.11899	84.5824455	120.8063895	98.252372	69.4051055	15.4099245
Arl8b	35.7778665	35.8612695	55.704238	64.475624	38.9487095	46.7027925	30.1236375
Arl9	0.724453	0.1	0.1	0.1009735	0.1973245	0.1	0.174684
Armc1	12.5773295	11.9737615	15.290448	16.0919175	10.0270725	3.687562	16.40763
Armc10	6.8160675	6.228911	4.449142	2.276501	1.04829	2.8371705	16.869982
Armc2	0.570633	1.27819	0.2563575	0.1970685	0.1	0.1	0.1
Armc3	0.3295615	0.1	0.1644295	0.1	0.1	1.6326815	0.1
Armc4	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Armc5	7.426845	4.070579	6.817427	4.8596475	3.2699215	29.645785	9.9259625
Armc6	6.432427	12.5364305	10.7801805	9.7962185	6.909193	5.442731	4.704084
Armc7	1.810676	2.7932805	2.642199	1.9283015	1.56052	7.8187165	1.6174045
Armc8	13.2482585	13.2318975	11.2258965	5.3311235	1.7751245	3.0558515	7.6585365
Armc9	3.8334635	4.3237355	3.260665	2.6187925	1.6482345	1.502855	1.433853
Armcx1	3.552953	20.5569585	6.1307605	3.9583735	3.354169	0.1636485	6.5783755
Armcx2	9.271178	34.7282495	13.2173215	7.2022475	5.793677	4.355744	23.6465625
Armcx3	10.654987	27.087611	19.6376375	9.159806	3.1303155	4.732229	8.7663405
Armcx4	4.818009	14.501099	7.6849655	4.0191325	0.5502325	0.1	4.3415055
Armcx5	5.640251	15.351776	8.293012	7.1693415	1.740788	0.9164385	3.738468
Armcx6	4.526505	9.7799265	6.685362	2.0283215	1.297987	3.215317	10.907434
Arnt	16.849741	7.846175	8.394912	7.4084745	2.3801335	9.7878475	13.678638
Arnt2	23.1477455	25.3114125	37.1961185	15.175015	9.63027	2.862829	0.254294
Arntl	19.518235	9.4254845	4.193928	2.720222	1.648551	1.6461385	6.923512
Arntl2	0.5397035	0.2744855	0.109265	0.1085055	0.1	0.1	0.1449415
Arpc1a	18.7319265	48.1113615	52.0451285	159.368321	160.5128455	36.2092235	38.1194795
Arpc1b	3.2679155	1.4784225	8.76359	73.3741295	80.551927	98.762058	75.3304375
Arpc2	27.9095445	49.633878	60.187744	38.9407015	22.6495505	123.726383	142.488757
Arpc3	25.5730075	48.160958	59.6272415	54.9100215	37.003359	183.4479605	461.402732
Arpc4	17.0451615	34.3954225	48.031161	42.8290485	39.1407685	202.420791	82.736532
Arpc5	23.6073275	46.4104695	46.1823145	58.158309	52.052188	62.538162	86.273557
Arpc5l	14.4995345	25.495221	33.273992	28.86492	26.7223525	36.720327	33.7434565
Arpm1	0.1	0.1273495	0.1	0.1	0.1	0.431601	0.1
Arpp19	11.994671	25.2600975	24.786743	25.100044	22.085866	8.896635	21.5460385
Arpp21	24.1754075	10.3429315	14.92442	7.6628285	3.572287	3.11075	0.6307005
Arr3	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Arrb1	34.24616	22.0502525	16.192111	6.8961	3.3832145	26.845507	2.766555
Arrb2	6.1168635	26.282252	25.6261345	11.9032615	5.92728	199.411213	4.5992975
Arrdc1	2.003651	6.967702	1.727741	1.263123	1.1671825	19.888503	14.954656
Arrdc2	6.160317	2.5663435	3.8222725	7.3360935	9.3125265	7.3561895	3.4168325
Arrdc3	49.636364	10.398635	14.3192535	15.783709	11.417593	3.08037	12.7002095
Arrdc4	4.7755875	8.291743	8.8965545	5.6915415	1.5772945	15.3219365	3.1370305
Arrdc5	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Arsa	16.790673	11.596061	7.583387	8.4405675	5.9545605	12.041874	10.3320115
Arsb	13.3441125	24.3645305	279.6291185	313.9601495	35.8412585	509.662424	7.3756325
Arsg	2.2547665	2.7113905	3.298319	12.3154565	35.357505	3.3250525	2.311559
Arsi	0.1	0.1500715	0.238394	0.1281695	0.1	0.1	0.1
Arsj	0.414928	0.1	0.7431525	0.24016	0.1	0.1	0.1
Arsk	5.214988	0.970253	4.6715285	3.929132	2.682695	2.662726	2.2035585
Art1	0.1	0.115179	0.185698	0.1	0.1	0.1	0.1
Art2a-ps	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Art2b	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Art3	1.87774	0.968533	0.4109745	0.1	0.131593	0.2521265	13.856561
Art4	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Art5	0.1	0.118062	0.1	0.1	0.1	0.1	0.1472365
Artn	0.1	0.154641	0.1313965	0.142002	0.1	0.149624	0.1
Arv1	4.0324995	4.167701	3.3829365	1.951307	0.763504	3.0115035	0.966519
Arvcf	3.397987	13.8004905	17.0927635	12.824935	3.34204	16.1225175	1.7627545
Arx	14.769009	34.6296165	1.4468475	0.359954	0.263719	0.1508435	0.1
Arxes1	23.125479	24.918139	43.817997	14.9661935	4.1727545	0.473947	4.6831725
Arxes2	66.5496	38.725505	74.7991825	24.375951	12.197941	0.7048665	17.518639
As3mt	7.9811265	2.054058	9.276737	6.2856215	4.888578	10.2310835	10.38406
Asah1	67.8246785	13.549139	50.845033	29.6510975	11.019791	74.775998	30.6790605
